Date,BTC-USD,GC=F,DX-Y.NYB,^GSPC,ETH-USD,BNB-USD,XRP-USD,ADA-USD,SOL-USD,DOGE-USD,DOT-USD,AVAX-USD,LINK-USD,UNI-USD,ATOM-USD
2025-05-03,95891.796875,3231.89990234375,100.0,5686.669921875,1833.8397216796875,599.3313598632812,2.1883668899536133,0.701026976108551,146.79605102539062,0.1757570058107376,4.033395767211914,20.548114776611328,14.260993003845215,0.0001630000042496249,4.223286151885986
2025-05-04,94315.9765625,3231.89990234375,100.0,5686.669921875,1808.59423828125,585.9950561523438,2.157794952392578,0.676692008972168,143.98306274414062,0.17055200040340424,3.920790910720825,19.901275634765625,13.859743118286133,0.0001630000042496249,4.095193862915039
2025-05-05,94748.0546875,3311.300048828125,99.83000183105469,5650.3798828125,1819.697509765625,597.6897583007812,2.1356089115142822,0.6629760265350342,146.69664001464844,0.17060400545597076,3.9187569618225098,19.68511199951172,13.646458625793457,0.0001630000042496249,4.0702691078186035
2025-05-06,96802.4765625,3411.39990234375,99.23999786376953,5606.91015625,1815.0875244140625,602.473876953125,2.1554300785064697,0.6783819794654846,146.7664031982422,0.1721159964799881,3.9675021171569824,20.028181076049805,13.830133438110352,0.0001630000042496249,4.111198902130127
2025-05-07,97032.3203125,3381.39990234375,99.61000061035156,5631.27978515625,1811.606689453125,603.2796630859375,2.126171112060547,0.6711859703063965,147.2137451171875,0.1720069944858551,3.9670701026916504,19.529470443725586,13.819287300109863,0.0001630000042496249,4.16804313659668
2025-05-08,103241.4609375,3296.60009765625,100.63999938964844,5663.93994140625,2206.5146484375,628.6634521484375,2.323184013366699,0.7666040062904358,163.96078491210938,0.19757699966430664,4.441946029663086,22.110124588012695,15.849824905395508,0.0001630000042496249,4.534339904785156
2025-05-09,102970.8515625,3335.39990234375,100.33999633789062,5659.91015625,2345.50732421875,666.8784790039062,2.3446710109710693,0.7777109742164612,172.82827758789062,0.20529000461101532,4.792686939239502,23.25318145751953,16.011110305786133,0.0001630000042496249,4.935945987701416
2025-05-10,104696.328125,3335.39990234375,100.33999633789062,5659.91015625,2582.422607421875,663.6172485351562,2.4720299243927,0.8412730097770691,177.62181091308594,0.24868899583816528,5.311709880828857,25.888412475585938,17.34076690673828,0.0001630000042496249,5.376644134521484
2025-05-11,104106.359375,3335.39990234375,100.33999633789062,5659.91015625,2510.23779296875,650.6254272460938,2.3665249347686768,0.8049889802932739,173.02645874023438,0.23150800168514252,5.0924458503723145,24.7523250579834,17.063989639282227,0.0001630000042496249,5.3111701011657715
2025-05-12,102812.953125,3220.0,101.79000091552734,5844.18994140625,2496.397705078125,660.4843139648438,2.54463791847229,0.8176379799842834,174.24789428710938,0.23100200295448303,5.072290897369385,24.832002639770508,16.732389450073242,0.0001630000042496249,5.236155033111572
2025-05-13,104169.8125,3240.300048828125,101.0,5886.5498046875,2680.129638671875,665.570556640625,2.586548089981079,0.8315600156784058,184.00625610351562,0.24121500551700592,5.201260089874268,25.768766403198242,17.432764053344727,0.0001630000042496249,5.282489776611328
